learner_id,session_id,profile,video_topic,video_length_minutes,question_id,question_type,question_difficulty,delay_condition,answer_correct,scored_value,response_time_seconds,question_skipped,video_completion_rate,pause_count,replay_count,skip_count,attention_noise_level,learner_status,expected_status
L0239,239,E,News,11.499993420325914,2,factual_recall,hard,long_delay,0.0,0.3436631635872523,13.32230944786059,0.0,0.32904467735233367,3,3,1,high,Low-Engagement,Low-Engagement
L0239,239,E,World,12.891150579099282,3,comprehension,easy,short_delay,0.0,0.4547102488740041,22.666689441982975,0.0,0.32904467735233367,3,0,0,high,Low-Engagement,Low-Engagement
L0239,239,E,News,5.7946862222227615,4,factual_recall,hard,short_delay,1.0,0.5808186761864425,24.631635444635222,1.0,0.32904467735233367,0,2,2,high,Low-Engagement,Low-Engagement
L0239,239,E,Cooking,11.25354749831481,5,comprehension,easy,immediate,0.0,0.4638430457955824,21.2945519185216,0.0,0.32904467735233367,1,1,1,high,Low-Engagement,Low-Engagement
L0239,239,E,Cooking,18.469698535086145,6,inference,easy,long_delay,0.0,0.24032444003902978,22.372566239791773,0.0,0.32904467735233367,0,0,0,high,Low-Engagement,Low-Engagement
L0239,239,E,Sports,11.943693781300219,7,comprehension,medium,short_delay,1.0,0.5032101262542958,23.048384699195974,0.0,0.32904467735233367,3,2,2,high,Low-Engagement,Low-Engagement
L0239,239,E,News,13.348763999403422,8,reasoning,hard,long_delay,0.0,0.33254296364125213,21.10478149316315,1.0,0.32904467735233367,4,0,1,high,Low-Engagement,Low-Engagement
L0239,239,E,World,15.677270515361815,9,comprehension,easy,immediate,0.0,0.29751328812071837,13.91872388547181,0.0,0.32904467735233367,4,3,2,high,Low-Engagement,Low-Engagement
L0240,240,E,Sports,15.564108927547313,0,factual_recall,hard,immediate,1.0,0.5145070658645968,10.876543164074189,0.0,0.4205174486709489,4,1,2,high,Low-Engagement,Low-Engagement
L0240,240,E,World,10.973658554785093,1,reasoning,hard,long_delay,1.0,0.5549632860039097,15.137593675158763,1.0,0.4205174486709489,0,3,0,high,Low-Engagement,Low-Engagement
L0240,240,E,Sports,12.90601204553686,2,comprehension,easy,immediate,1.0,0.5054165887247016,36.97179641111796,0.0,0.4205174486709489,3,1,1,high,Low-Engagement,Low-Engagement
L0240,240,E,World,16.91325705050558,3,comprehension,hard,immediate,1.0,0.5012955690980241,19.364142097044947,0.0,0.4205174486709489,0,0,1,high,Low-Engagement,Low-Engagement
L0240,240,E,Entertainment,5.324378558650944,4,factual_recall,hard,short_delay,0.0,0.44385565185504544,10.23829059652385,1.0,0.4205174486709489,0,3,2,high,Low-Engagement,Low-Engagement
L0240,240,E,News,18.593890080590008,5,factual_recall,easy,long_delay,0.0,0.2588454569912668,26.407033917704325,0.0,0.4205174486709489,0,1,0,high,Low-Engagement,Low-Engagement
L0240,240,E,Entertainment,14.05617491590494,6,inference,easy,long_delay,1.0,0.5577259666507917,13.81859835541455,0.0,0.4205174486709489,0,1,0,high,Low-Engagement,Low-Engagement
L0240,240,E,World,13.729057038724061,7,comprehension,medium,long_delay,0.0,0.29584498564621825,4.635807820367235,0.0,0.4205174486709489,3,0,2,high,Low-Engagement,Low-Engagement
L0240,240,E,Sports,6.783649003938129,8,factual_recall,medium,long_delay,1.0,0.5243262770502986,24.158156384371736,0.0,0.4205174486709489,0,1,1,high,Low-Engagement,Low-Engagement
L0240,240,E,World,10.782618976528898,9,inference,easy,immediate,1.0,0.5406883979991546,12.667057473734971,0.0,0.4205174486709489,1,1,1,high,Low-Engagement,Low-Engagement
L0241,241,E,Cooking,6.830194448516793,0,inference,easy,long_delay,1.0,0.5598417357301918,21.372262335278787,0.0,0.3089135989902771,1,1,1,high,Low-Engagement,Low-Engagement
L0241,241,E,Cooking,5.350331217455125,1,comprehension,easy,immediate,0.0,0.482921079027318,12.825858663851445,0.0,0.3089135989902771,4,3,1,high,Low-Engagement,Low-Engagement
L0241,241,E,News,10.151841547858226,2,comprehension,hard,short_delay,0.0,0.3773464403153028,26.404642331590587,1.0,0.3089135989902771,4,0,2,high,Low-Engagement,Low-Engagement
L0241,241,E,Cooking,12.931260797558963,3,reasoning,medium,long_delay,0.0,0.46696566866707157,24.73786025741699,0.0,0.3089135989902771,4,3,1,high,Low-Engagement,Low-Engagement
L0241,241,E,Entertainment,12.120106293649071,4,inference,hard,short_delay,0.0,0.4332798617784313,13.879084349248902,1.0,0.3089135989902771,0,2,1,high,Low-Engagement,Low-Engagement
L0241,241,E,Entertainment,5.171524081383891,5,factual_recall,hard,short_delay,1.0,0.5436088740297438,21.71024345498546,1.0,0.3089135989902771,4,3,0,high,Low-Engagement,Low-Engagement
L0241,241,E,News,16.557277603844742,6,factual_recall,medium,long_delay,0.0,0.4067447891823681,13.842400797327867,1.0,0.3089135989902771,4,2,1,high,Low-Engagement,Low-Engagement
L0241,241,E,News,15.21016921305868,7,inference,easy,immediate,0.0,0.4772508592054631,7.165497553586592,0.0,0.3089135989902771,3,1,1,high,Low-Engagement,Low-Engagement
L0241,241,E,Cooking,7.838865484781012,8,factual_recall,hard,short_delay,0.0,0.37548820582160247,15.222198660423706,1.0,0.3089135989902771,2,2,2,high,Low-Engagement,Low-Engagement
L0241,241,E,Sports,7.724348921352465,9,inference,easy,immediate,0.0,0.3374588593569921,19.597465365818316,1.0,0.3089135989902771,4,0,1,high,Low-Engagement,Low-Engagement
L0242,242,E,News,10.080968885572007,0,reasoning,hard,immediate,0.0,0.43841046445069753,21.94233448876098,1.0,0.32158978847976455,2,1,0,high,Low-Engagement,Low-Engagement
L0242,242,E,World,12.035391006393931,1,inference,hard,immediate,1.0,0.5354354335727746,20.204125864426523,1.0,0.32158978847976455,1,2,2,high,Low-Engagement,Low-Engagement
L0242,242,E,Sports,16.43432931683831,2,factual_recall,hard,long_delay,0.0,0.2852086970013248,29.00488820967767,0.0,0.32158978847976455,4,2,2,high,Low-Engagement,Low-Engagement
L0242,242,E,Cooking,19.1407854484028,3,comprehension,hard,long_delay,0.0,0.4851600657568724,15.338009911448879,0.0,0.32158978847976455,4,3,0,high,Low-Engagement,Low-Engagement
L0242,242,E,Sports,11.559654531096562,4,comprehension,medium,long_delay,1.0,0.5902197570519246,16.018113504855062,1.0,0.32158978847976455,4,0,2,high,Low-Engagement,Low-Engagement
L0242,242,E,Sports,13.721892151814034,5,reasoning,easy,immediate,0.0,0.49802642871246267,10.065081034948614,0.0,0.32158978847976455,3,1,0,high,Low-Engagement,Low-Engagement
L0242,242,E,News,10.224100065169354,6,inference,medium,short_delay,0.0,0.44092603742638903,23.498274196803273,0.0,0.32158978847976455,2,2,0,high,Low-Engagement,Low-Engagement
L0242,242,E,Sports,11.586074357140342,7,inference,hard,long_delay,0.0,0.36982778885084927,16.60947325574201,1.0,0.32158978847976455,2,3,0,high,Low-Engagement,Low-Engagement
L0242,242,E,Cooking,7.736787466942905,8,factual_recall,easy,short_delay,1.0,0.5497010246519222,13.10340818184119,0.0,0.32158978847976455,2,1,0,high,Low-Engagement,Low-Engagement
L0242,242,E,Cooking,5.465210094889909,9,inference,easy,immediate,0.0,0.30876958655423575,13.865469866581744,0.0,0.32158978847976455,0,0,1,high,Low-Engagement,Low-Engagement
L0243,243,E,Entertainment,17.9898583114176,0,inference,medium,long_delay,1.0,0.5834083990618147,12.99470213531307,0.0,0.3883340182519216,3,0,2,high,Low-Engagement,Low-Engagement
L0243,243,E,Entertainment,15.559079544231155,1,factual_recall,hard,immediate,0.0,0.3560573234063849,14.75345494506959,1.0,0.3883340182519216,1,0,2,high,Low-Engagement,Low-Engagement
L0243,243,E,World,18.180904567832993,2,factual_recall,easy,long_delay,1.0,0.504332473627655,17.082868833609258,1.0,0.3883340182519216,2,3,2,high,Low-Engagement,Low-Engagement
L0243,243,E,Sports,7.364366310981535,3,factual_recall,medium,immediate,0.0,0.2949312235869846,14.699062773395262,1.0,0.3883340182519216,4,2,0,high,Low-Engagement,Low-Engagement
L0243,243,E,Entertainment,19.813340827769462,4,factual_recall,hard,long_delay,1.0,0.5076297832900306,13.4687033834543,0.0,0.3883340182519216,3,2,1,high,Low-Engagement,Low-Engagement
L0243,243,E,Entertainment,6.747146810984325,5,comprehension,medium,immediate,0.0,0.18147595773783987,10.730536384009252,0.0,0.3883340182519216,2,1,2,high,Low-Engagement,Low-Engagement
L0243,243,E,World,6.597279296625905,6,reasoning,hard,long_delay,1.0,0.7014355413516834,26.574315391464697,0.0,0.3883340182519216,3,1,0,high,Low-Engagement,Low-Engagement
L0243,243,E,World,12.222345403080274,7,comprehension,hard,short_delay,0.0,0.4330718967842578,29.609084921889973,0.0,0.3883340182519216,2,1,2,high,Low-Engagement,Low-Engagement
L0243,243,E,Sports,8.99123810570196,8,factual_recall,hard,immediate,0.0,0.114659913072119,17.963409414109698,0.0,0.3883340182519216,4,3,0,high,Low-Engagement,Low-Engagement
L0243,243,E,Sports,15.462508343914124,9,inference,easy,long_delay,0.0,0.3638700629328149,19.858906799741796,1.0,0.3883340182519216,3,1,0,high,Low-Engagement,Low-Engagement
L0244,244,E,Sports,12.843856958968965,0,reasoning,easy,long_delay,0.0,0.1770323139491233,30.70788562679659,0.0,0.5402341884845192,1,3,2,high,Low-Engagement,Low-Engagement
L0244,244,E,Entertainment,19.676744593433806,1,reasoning,easy,long_delay,0.0,0.45491071807869554,26.46775789778678,1.0,0.5402341884845192,1,3,0,high,Low-Engagement,Low-Engagement
L0244,244,E,World,14.039500149681272,2,reasoning,easy,immediate,0.0,0.4347445550017095,28.603232551459982,0.0,0.5402341884845192,2,2,0,high,Low-Engagement,Low-Engagement
L0244,244,E,News,10.311365969693465,3,factual_recall,hard,short_delay,1.0,0.5319378525960718,20.506534449722324,1.0,0.5402341884845192,0,3,2,high,Low-Engagement,Low-Engagement
L0244,244,E,News,13.531422636753106,4,inference,hard,long_delay,0.0,0.39587630237450444,31.9606241902638,0.0,0.5402341884845192,4,3,0,high,Low-Engagement,Low-Engagement
L0244,244,E,News,15.18624536105811,5,factual_recall,easy,long_delay,0.0,0.42219477402557776,6.070540603989526,1.0,0.5402341884845192,2,2,1,high,Low-Engagement,Low-Engagement
L0244,244,E,World,17.602863946119143,6,factual_recall,easy,long_delay,1.0,0.5243295526745644,36.17791374721078,0.0,0.5402341884845192,2,3,0,high,Low-Engagement,Low-Engagement
L0244,244,E,Cooking,6.7558862558243735,7,factual_recall,easy,immediate,0.0,0.35717059594935857,37.214071801440284,0.0,0.5402341884845192,2,3,2,high,Low-Engagement,Low-Engagement
L0244,244,E,News,11.439439218134229,8,comprehension,easy,immediate,0.0,0.3811148779908816,23.652930796295124,1.0,0.5402341884845192,0,2,1,high,Low-Engagement,Low-Engagement
L0244,244,E,Sports,8.022012506512196,9,inference,easy,short_delay,0.0,0.4731991967713154,26.6581010994841,0.0,0.5402341884845192,1,1,1,high,Low-Engagement,Low-Engagement
L0245,245,E,World,13.90078252095787,0,inference,easy,immediate,0.0,0.33850616851403537,9.031955149750619,0.0,0.43225503786673836,2,0,2,high,Low-Engagement,Low-Engagement
L0245,245,E,Sports,8.94607381570721,1,comprehension,medium,immediate,0.0,0.49027897913846835,36.44962511820409,0.0,0.43225503786673836,1,1,2,high,Low-Engagement,Low-Engagement
L0245,245,E,Cooking,18.660988539651193,2,factual_recall,medium,long_delay,1.0,0.5073577156610665,15.098916695137385,1.0,0.43225503786673836,4,3,2,high,Low-Engagement,Low-Engagement
L0245,245,E,World,9.675446570891939,3,comprehension,easy,short_delay,1.0,0.5979262903263741,26.933827222405696,1.0,0.43225503786673836,0,0,1,high,Low-Engagement,Low-Engagement
L0245,245,E,Sports,6.317562413159699,4,factual_recall,medium,long_delay,0.0,0.3685484552448475,19.129602704597,0.0,0.43225503786673836,0,3,1,high,Low-Engagement,Low-Engagement
L0245,245,E,Entertainment,11.534187192044502,5,reasoning,easy,long_delay,0.0,0.3698643294881176,22.170898278977088,0.0,0.43225503786673836,2,3,0,high,Low-Engagement,Low-Engagement
L0245,245,E,Entertainment,9.649470954846038,6,factual_recall,hard,immediate,1.0,0.540739223704749,17.8977080019059,0.0,0.43225503786673836,3,1,1,high,Low-Engagement,Low-Engagement
L0245,245,E,Cooking,10.511960983570692,7,comprehension,hard,short_delay,0.0,0.4011079714789069,26.85261321626379,1.0,0.43225503786673836,0,0,2,high,Low-Engagement,Low-Engagement
L0245,245,E,News,8.25067907995136,8,comprehension,easy,long_delay,0.0,0.3960378980785075,17.22140900784347,1.0,0.43225503786673836,0,2,2,high,Low-Engagement,Low-Engagement
L0245,245,E,Entertainment,15.891393212830957,9,reasoning,medium,immediate,1.0,0.6004967844168292,15.41642822523919,1.0,0.43225503786673836,3,2,0,high,Low-Engagement,Low-Engagement
L0246,246,E,World,14.059937308627397,0,factual_recall,medium,long_delay,1.0,0.7058470782859061,27.906178687337192,0.0,0.2754704696511598,2,3,0,high,Low-Engagement,Low-Engagement
L0246,246,E,Entertainment,11.536111280277172,1,inference,medium,immediate,0.0,0.4785032096197621,34.429326459812785,0.0,0.2754704696511598,1,3,2,high,Low-Engagement,Low-Engagement
L0246,246,E,Entertainment,16.705453815856668,2,factual_recall,medium,immediate,1.0,0.5047910400233313,23.11881391628445,0.0,0.2754704696511598,4,3,0,high,Low-Engagement,Low-Engagement
L0246,246,E,Cooking,16.05740562224245,3,comprehension,easy,long_delay,0.0,0.3993108736710017,28.793726566478675,0.0,0.2754704696511598,4,2,1,high,Low-Engagement,Low-Engagement
L0246,246,E,Entertainment,9.553371485151743,4,reasoning,easy,immediate,0.0,0.2625586661604944,23.950884590685828,1.0,0.2754704696511598,1,1,1,high,Low-Engagement,Low-Engagement
L0246,246,E,News,11.957143070436155,5,comprehension,medium,long_delay,0.0,0.4400039362922596,4.799716800176661,1.0,0.2754704696511598,2,0,2,high,Low-Engagement,Low-Engagement
L0246,246,E,Cooking,6.335055752504309,6,reasoning,easy,long_delay,0.0,0.41121335892157196,18.763837738498328,0.0,0.2754704696511598,1,1,2,high,Low-Engagement,Low-Engagement
L0246,246,E,Entertainment,18.948445320354292,7,reasoning,hard,long_delay,1.0,0.5351441256863493,13.058307944769732,1.0,0.2754704696511598,2,0,1,high,Low-Engagement,Low-Engagement
L0246,246,E,Sports,17.354484396362096,8,inference,hard,immediate,1.0,0.5587293088051404,21.851466645634886,0.0,0.2754704696511598,0,2,1,high,Low-Engagement,Low-Engagement
L0246,246,E,World,17.049611405135945,9,reasoning,easy,immediate,1.0,0.5418035375651244,13.671918725490904,0.0,0.2754704696511598,2,0,1,high,Low-Engagement,Low-Engagement
L0247,247,E,News,19.219163111095693,0,reasoning,easy,long_delay,1.0,0.5263458105701224,20.5281787774118,0.0,0.32429256592224237,0,3,1,high,Low-Engagement,Low-Engagement
L0247,247,E,News,15.929475658155926,1,inference,easy,short_delay,0.0,0.22849270463131718,19.310123562651135,1.0,0.32429256592224237,2,1,2,high,Low-Engagement,Low-Engagement
L0247,247,E,Cooking,18.932625276008494,2,reasoning,hard,long_delay,0.0,0.3698589531459164,30.453006656631167,1.0,0.32429256592224237,0,1,0,high,Low-Engagement,Low-Engagement
L0247,247,E,News,17.23026927152536,3,comprehension,medium,immediate,0.0,0.2624723991432961,36.65503490721633,1.0,0.32429256592224237,0,1,0,high,Low-Engagement,Low-Engagement
L0247,247,E,Entertainment,8.645029317433492,4,inference,medium,long_delay,1.0,0.5493863279622752,16.548266697092686,1.0,0.32429256592224237,0,2,0,high,Low-Engagement,Low-Engagement
L0247,247,E,Sports,10.755918113652182,5,comprehension,hard,long_delay,0.0,0.49801569330108436,26.669756732159065,1.0,0.32429256592224237,2,1,0,high,Low-Engagement,Low-Engagement
L0247,247,E,Entertainment,17.905174594958364,6,comprehension,medium,long_delay,1.0,0.5047246376278484,22.552935301174486,0.0,0.32429256592224237,1,2,0,high,Low-Engagement,Low-Engagement
L0247,247,E,Sports,12.118859226349953,7,factual_recall,hard,long_delay,1.0,0.6267827275498271,22.648899379603534,1.0,0.32429256592224237,0,2,2,high,Low-Engagement,Low-Engagement
L0247,247,E,News,9.769486742723439,8,inference,hard,long_delay,0.0,0.4120869997005837,21.9774218322679,0.0,0.32429256592224237,0,2,2,high,Low-Engagement,Low-Engagement
L0247,247,E,Entertainment,7.095646534163449,9,reasoning,hard,long_delay,1.0,0.5231502817695193,17.335376068310737,1.0,0.32429256592224237,2,1,2,high,Low-Engagement,Low-Engagement
L0248,248,E,Sports,7.838258982437291,0,inference,medium,long_delay,1.0,0.6405607235052418,22.83367044791623,1.0,0.3481358387816506,4,2,0,high,Low-Engagement,Low-Engagement
L0248,248,E,Entertainment,8.99157223441605,1,reasoning,hard,immediate,0.0,0.4145314552172246,13.7175224371999,1.0,0.3481358387816506,2,0,2,high,Low-Engagement,Low-Engagement
L0248,248,E,News,17.832459093357926,2,inference,medium,long_delay,0.0,0.3308699850532517,41.5168484767797,1.0,0.3481358387816506,0,1,0,high,Low-Engagement,Low-Engagement
L0248,248,E,News,13.619666944841246,3,inference,easy,short_delay,1.0,0.5523455975424232,29.917059825202003,0.0,0.3481358387816506,3,0,2,high,Low-Engagement,Low-Engagement
L0248,248,E,Cooking,7.522278688120143,4,factual_recall,hard,long_delay,0.0,0.4565394692585571,22.25685874423976,0.0,0.3481358387816506,2,2,1,high,Low-Engagement,Low-Engagement
L0248,248,E,Cooking,13.51387639313082,5,comprehension,easy,long_delay,0.0,0.4990113975190866,10.177060193044635,1.0,0.3481358387816506,3,0,0,high,Low-Engagement,Low-Engagement
L0248,248,E,Sports,7.538856306056816,6,factual_recall,easy,immediate,0.0,0.3078384239770152,12.111551401789935,0.0,0.3481358387816506,2,0,1,high,Low-Engagement,Low-Engagement
L0248,248,E,News,18.37758246670516,7,reasoning,hard,short_delay,1.0,0.5474899501970366,25.97019604545431,1.0,0.3481358387816506,0,1,0,high,Low-Engagement,Low-Engagement
L0248,248,E,Entertainment,5.102049313545516,8,inference,easy,short_delay,1.0,0.7106914037429465,9.100062418260073,0.0,0.3481358387816506,0,0,0,high,Low-Engagement,Low-Engagement
L0248,248,E,Cooking,19.97510626826611,9,reasoning,easy,immediate,0.0,0.2984599524258644,9.351089242063455,0.0,0.3481358387816506,4,2,2,high,Low-Engagement,Low-Engagement
L0249,249,E,Cooking,6.020058906077164,0,factual_recall,hard,short_delay,1.0,0.5625089435265092,17.16499706100631,1.0,0.7306863594699152,3,3,1,high,Needs Review,Low-Engagement
L0249,249,E,World,8.23251274146984,1,factual_recall,easy,long_delay,0.0,0.37256234364683083,17.11665714125914,0.0,0.7306863594699152,0,1,2,high,Needs Review,Low-Engagement
L0249,249,E,News,10.070698559888685,2,reasoning,hard,immediate,0.0,0.14017923122252707,7.844903295538831,0.0,0.7306863594699152,1,1,1,high,Needs Review,Low-Engagement
L0249,249,E,World,11.145198391206577,3,comprehension,easy,long_delay,1.0,0.5325786165120392,20.7296038542262,0.0,0.7306863594699152,3,3,1,high,Needs Review,Low-Engagement
L0249,249,E,Entertainment,17.329341717947973,4,factual_recall,easy,immediate,0.0,0.45375550498573747,11.104544468099764,1.0,0.7306863594699152,2,0,0,high,Needs Review,Low-Engagement
L0249,249,E,News,15.601898887232178,5,factual_recall,hard,immediate,1.0,0.5017633902892439,27.348209597584898,0.0,0.7306863594699152,1,1,2,high,Needs Review,Low-Engagement
L0249,249,E,World,19.6709236892888,6,factual_recall,easy,short_delay,0.0,0.4225396588194661,14.127192798158546,0.0,0.7306863594699152,1,0,1,high,Needs Review,Low-Engagement
L0249,249,E,Entertainment,17.28228296032159,7,factual_recall,hard,immediate,0.0,0.3127371683281363,17.634367276033945,0.0,0.7306863594699152,4,0,1,high,Needs Review,Low-Engagement
L0249,249,E,Entertainment,8.95772958744593,8,factual_recall,medium,short_delay,0.0,0.3987568002694592,37.31186852595498,0.0,0.7306863594699152,0,0,0,high,Needs Review,Low-Engagement
L0249,249,E,News,5.539298720029831,9,factual_recall,hard,immediate,1.0,0.5347964743134047,17.5474062183953,0.0,0.7306863594699152,4,2,0,high,Needs Review,Low-Engagement
L0250,250,E,Cooking,8.180647545814072,0,factual_recall,hard,short_delay,0.0,0.39376834632414337,35.94586375603741,0.0,0.4911705810302556,4,0,0,high,Low-Engagement,Low-Engagement
L0250,250,E,Cooking,11.358361642744532,1,inference,easy,long_delay,1.0,0.6146092586968407,23.122011709284557,1.0,0.4911705810302556,2,1,1,high,Low-Engagement,Low-Engagement
L0250,250,E,Entertainment,15.547777909392869,2,inference,easy,short_delay,0.0,0.45692572990553715,14.414190084593125,0.0,0.4911705810302556,2,3,1,high,Low-Engagement,Low-Engagement
L0250,250,E,Sports,15.031723976673339,3,inference,easy,short_delay,0.0,0.3454183596438144,25.89095623011749,1.0,0.4911705810302556,0,2,1,high,Low-Engagement,Low-Engagement
L0250,250,E,World,15.330943793970716,4,comprehension,medium,short_delay,0.0,0.3150555213180199,26.16017592716776,0.0,0.4911705810302556,2,0,2,high,Low-Engagement,Low-Engagement
L0250,250,E,Sports,14.195032974604336,5,inference,hard,immediate,0.0,0.4244436236089606,16.823911901633483,0.0,0.4911705810302556,4,3,0,high,Low-Engagement,Low-Engagement
L0250,250,E,Cooking,10.313816390084664,6,inference,medium,immediate,1.0,0.5836104784244945,10.68803436535992,0.0,0.4911705810302556,0,2,0,high,Low-Engagement,Low-Engagement
L0250,250,E,Sports,6.865719529902916,7,factual_recall,easy,short_delay,0.0,0.35115735490282396,24.288281529812565,1.0,0.4911705810302556,4,1,2,high,Low-Engagement,Low-Engagement
L0250,250,E,News,9.542455445003766,8,inference,hard,short_delay,1.0,0.5215055380796042,20.508121414120016,1.0,0.4911705810302556,3,3,1,high,Low-Engagement,Low-Engagement
L0250,250,E,Sports,10.777147794694198,9,reasoning,easy,long_delay,0.0,0.46134682920171755,7.867599266099571,0.0,0.4911705810302556,2,3,1,high,Low-Engagement,Low-Engagement
L0251,251,E,Cooking,13.451035096411278,0,inference,hard,short_delay,1.0,0.6210977796817051,19.828780535216822,1.0,0.2648296356170055,0,3,2,high,Low-Engagement,Low-Engagement
L0251,251,E,Cooking,18.425670794862558,1,reasoning,medium,long_delay,0.0,0.3151079662468042,15.453188226439757,0.0,0.2648296356170055,1,1,2,high,Low-Engagement,Low-Engagement
L0251,251,E,Sports,7.582881797582059,2,comprehension,medium,immediate,0.0,0.49186065162830905,36.85854319825613,1.0,0.2648296356170055,2,2,0,high,Low-Engagement,Low-Engagement
L0251,251,E,Entertainment,5.155639187937607,3,reasoning,easy,long_delay,1.0,0.5031701773583344,9.583488110773311,0.0,0.2648296356170055,1,1,0,high,Low-Engagement,Low-Engagement
L0251,251,E,Cooking,7.592711840758046,4,comprehension,medium,long_delay,0.0,0.458874156441466,7.643095225113262,0.0,0.2648296356170055,2,2,0,high,Low-Engagement,Low-Engagement
L0251,251,E,Sports,8.951111964741274,5,reasoning,easy,short_delay,0.0,0.3558498916581362,19.343952154975817,0.0,0.2648296356170055,1,3,1,high,Low-Engagement,Low-Engagement
L0251,251,E,World,16.14673571022815,6,inference,medium,short_delay,0.0,0.4320441315568523,17.935621387432747,1.0,0.2648296356170055,0,0,1,high,Low-Engagement,Low-Engagement
L0251,251,E,Entertainment,19.040184691565724,7,inference,easy,immediate,0.0,0.3359939008749144,28.780659638035058,1.0,0.2648296356170055,4,0,0,high,Low-Engagement,Low-Engagement
L0251,251,E,News,7.757840558651254,8,factual_recall,medium,short_delay,1.0,0.5471013231070725,25.16893163957338,0.0,0.2648296356170055,4,0,0,high,Low-Engagement,Low-Engagement
L0251,251,E,Cooking,14.002368037185157,9,comprehension,medium,long_delay,1.0,0.5185856312997857,20.23620469585632,0.0,0.2648296356170055,3,2,0,high,Low-Engagement,Low-Engagement
L0252,252,E,Sports,9.85734650542513,0,factual_recall,easy,immediate,1.0,0.7408702278786125,22.63410867527887,1.0,0.5051231814905356,3,3,0,high,Low-Engagement,Low-Engagement
L0252,252,E,World,12.94469694501767,1,comprehension,hard,long_delay,1.0,0.5700008445404382,8.641831625806022,0.0,0.5051231814905356,1,2,2,high,Low-Engagement,Low-Engagement
L0252,252,E,Sports,15.755991712094964,2,factual_recall,medium,long_delay,0.0,0.4785840029741507,25.28539457694358,0.0,0.5051231814905356,3,2,0,high,Low-Engagement,Low-Engagement
L0252,252,E,World,10.880198759858642,3,factual_recall,hard,short_delay,1.0,0.7966984793047525,13.356915807650585,0.0,0.5051231814905356,0,1,0,high,Low-Engagement,Low-Engagement
L0252,252,E,Cooking,16.25194835491381,4,factual_recall,hard,long_delay,0.0,0.4641097213147786,24.86987487515532,0.0,0.5051231814905356,4,1,0,high,Low-Engagement,Low-Engagement
L0252,252,E,News,12.612075881103419,5,factual_recall,hard,short_delay,1.0,0.5198177782654604,27.479411862749206,1.0,0.5051231814905356,4,2,2,high,Low-Engagement,Low-Engagement
L0252,252,E,World,17.950733541065464,6,reasoning,easy,immediate,0.0,0.3376544173128889,16.835927279578968,0.0,0.5051231814905356,0,3,1,high,Low-Engagement,Low-Engagement
L0252,252,E,Cooking,10.840453787031533,7,reasoning,medium,immediate,0.0,0.2490337361286133,12.289448541859205,0.0,0.5051231814905356,3,1,0,high,Low-Engagement,Low-Engagement
L0252,252,E,News,15.996801554932722,8,comprehension,hard,long_delay,0.0,0.41546372496619755,32.349194539069025,0.0,0.5051231814905356,1,2,0,high,Low-Engagement,Low-Engagement
L0252,252,E,News,14.65078054185585,9,inference,easy,long_delay,0.0,0.45460897012422224,26.983296754393567,0.0,0.5051231814905356,1,1,0,high,Low-Engagement,Low-Engagement
L0253,253,E,News,18.937359768781846,0,comprehension,medium,immediate,1.0,0.5686238901883927,24.622809786625133,0.0,0.30371197230539,4,3,2,high,Low-Engagement,Low-Engagement
L0253,253,E,News,18.088754038376347,1,inference,hard,short_delay,1.0,0.5070525613832843,22.93410770408258,1.0,0.30371197230539,2,0,0,high,Low-Engagement,Low-Engagement
L0253,253,E,Sports,14.2676963124029,2,factual_recall,medium,short_delay,0.0,0.37503347992638053,25.143547147613717,0.0,0.30371197230539,4,2,2,high,Low-Engagement,Low-Engagement
L0253,253,E,World,19.932608714854503,3,comprehension,medium,immediate,0.0,0.4718516515423883,14.333037186813902,1.0,0.30371197230539,0,0,0,high,Low-Engagement,Low-Engagement
L0253,253,E,Cooking,19.729453808345983,4,factual_recall,easy,short_delay,1.0,0.5186744620379878,29.353576226664448,1.0,0.30371197230539,2,0,0,high,Low-Engagement,Low-Engagement
L0253,253,E,Sports,10.775154156807837,5,reasoning,hard,short_delay,0.0,0.45564635373874507,19.1361545465735,0.0,0.30371197230539,3,3,0,high,Low-Engagement,Low-Engagement
L0253,253,E,Cooking,5.728380687483888,6,reasoning,medium,short_delay,1.0,0.5076292000988065,10.510280487440523,1.0,0.30371197230539,2,2,2,high,Low-Engagement,Low-Engagement
L0253,253,E,News,10.032799119481439,7,factual_recall,hard,long_delay,0.0,0.34644587796914394,11.24151689379235,0.0,0.30371197230539,4,1,1,high,Low-Engagement,Low-Engagement
L0253,253,E,News,19.89277868100489,8,reasoning,medium,long_delay,1.0,0.6891398453095816,20.997640550700705,1.0,0.30371197230539,0,3,1,high,Low-Engagement,Low-Engagement
L0253,253,E,News,8.182267345378277,9,comprehension,easy,long_delay,0.0,0.21848583252261297,7.227827812308071,0.0,0.30371197230539,4,2,2,high,Low-Engagement,Low-Engagement
L0254,254,E,Cooking,17.185156522849585,0,inference,easy,short_delay,1.0,0.5929268514236347,14.778330676251095,0.0,0.6115995925165316,4,3,0,high,Needs Review,Low-Engagement
L0254,254,E,Entertainment,7.1189006733697,1,inference,hard,immediate,0.0,0.4876954946559036,26.56399364303793,0.0,0.6115995925165316,4,3,0,high,Needs Review,Low-Engagement
